y_true,y_score
0,0.06795833680322627
0,0.36313927067052354
0,0.23248499385834218
0,0.16906839487687106
0,0.11609931372266902
0,0.6227555587787166
0,0.12074665675603118
1,0.1266073619093876
0,0.1429173386522809
0,0.15296352827216847
0,0.4622353694198069
0,0.08345553221013792
1,0.5088587471062819
1,0.16144144374674915
0,0.16416330625955983
0,0.4865954074807726
1,0.37708071749078076
1,0.043303726155748026
0,0.4856980872073742
0,0.1442222354924025
0,0.07896070830122232
1,0.21810159268834584
0,0.03094465664203953
0,0.06039260553549876
1,0.11468517097637065
0,0.05012857048666196
0,0.14942620720293256
0,0.07774479113680868
0,0.053245052511689
0,0.024929339209718553
0,0.23635532281450394
1,0.06548215247607793
0,0.10699510775827184
0,0.030700820329296944
0,0.0826009743832436
1,0.8650151281506131
0,0.20306858764777633
0,0.5028511191963126
0,0.3630779963483932
0,0.033551295494218175
0,0.08628218926116543
0,0.1874051303157421
0,0.5221919257207404
0,0.04343056852476666
0,0.22656975690292336
1,0.19153468121098394
0,0.4481077811533668
0,0.4287451240192545
0,0.14743205009876598
0,0.9166687708893583
0,0.1969018764311157
0,0.4752493670567099
1,0.6217627536727167
1,0.22509450395446165
1,0.2617624669222821
0,0.029563690470600024
0,0.16527758918240573
1,0.3012918668005352
0,0.03616972382727204
0,0.061069086997988915
0,0.1962319447076729
1,0.4763346684354623
1,0.41253520128734594
1,0.19876995508134243
0,0.42963599167674615
0,0.014110640745619372
0,0.5594441820980833
0,0.21248986570053197
0,0.16399682682660474
1,0.22253311560186645
1,0.27696906156586276
0,0.4598981498935817
0,0.11110332177051223
1,0.17963821513734443
0,0.12031159026983901
0,0.10482861308227825
0,0.6976045463349216
0,0.21992316390094446
0,0.3448929571859966
0,0.5744574974980503
0,0.22962869742490905
1,0.35798850044465197
0,0.7544619204376559
0,0.241124839294147
0,0.280121603536717
0,0.49287920153084686
1,0.1678524314266709
0,0.7091519776623891
0,0.6303650882002438
1,0.3143240153492754
0,0.36091718202320094
1,0.6372546284886456
0,0.6840054151744073
1,0.5667526470627404
0,0.31631964586682965
0,0.10669333092007109
1,0.7277813077401896
0,0.21126024467685192
0,0.5068041016273679
0,0.1434656996468326
0,0.06387929464453405
1,0.25059217712370746
1,0.21874823107494032
0,0.11188021599078876
0,0.04961777659973006
0,0.7069239820081662
1,0.5248432164967858
1,0.36361652102409675
0,0.385711161260392
0,0.39517626179025883
0,0.2335974747552486
0,0.12780014016641714
0,0.06674594538035447
0,0.15739770676934992
0,0.1291404147374536
1,0.15280723245699354
1,0.32686956114023125
1,0.5566724157841283
0,0.007259178871593332
0,0.0655950549865142
0,0.09386880974141747
0,0.45108403307232364
0,0.268178217360223
1,0.06911511204308692
0,0.03357064199267477
1,0.26847295846506786
0,0.26015370383625047
0,0.17313221019308936
0,0.10620924458877729
0,0.15329177370116487
0,0.4872774588977991
0,0.18543553575391056
0,0.15803926848335412
1,0.4202673094927492
0,0.3550439816426252
1,0.09719013461726772
1,0.22646216495031699
0,0.89915238825392
0,0.22017789703797747
0,0.34955576590574516
0,0.35712311804667274
0,0.03323366145928491
0,0.13199893516847871
0,0.21634196076324413
1,0.819862058298673
0,0.2614228083880273
0,0.15147521836876682
0,0.07069133885206269
0,0.44897076974544786
0,0.24312470927426152
0,0.2549457478658849
1,0.1867970582222113
0,0.22421416165035712
0,0.5051358087938221
1,0.04522907277074978
0,0.08911958239129827
0,0.023596929694929075
0,0.5338518607929355
0,0.2375986650739349
0,0.5136079732814388
0,0.1683231642496196
0,0.1750684179605831
1,0.4023339647485778
0,0.5587365032608973
1,0.3703262535002146
0,0.2961481732953463
1,0.6152819385875375
0,0.28480896813981343
0,0.24853767043662706
1,0.06551224629464249
0,0.7158762584115719
0,0.05708460153163123
0,0.18506911432605339
0,0.14524461999380076
0,0.3000116347921879
1,0.6453978838156234
1,0.3129326274701032
1,0.6291121442490072
0,0.08990374384579339
0,0.23797751530143527
0,0.12290155325411455
1,0.020152774360727935
0,0.13034530113325982
0,0.16948126079611675
1,0.32717822750346554
0,0.24073649237128142
0,0.1559770310387244
0,0.055912325243812615
0,0.038388998386524785
1,0.17514150704573694
1,0.5873776927642407
0,0.02999270982258482
1,0.3024811826181804
0,0.12204284718040995
0,0.11274698384284318
0,0.023024030600865764
0,0.11861358866071621
0,0.09419301648661789
0,0.18356915410009586
1,0.18066745954763772
0,0.499660457555998
0,0.0329615121074849
0,0.22462424292703145
0,0.125234724590618
1,0.4611172746779093
1,0.4445395079720391
1,0.3805493613498088
1,0.2026694422899077
0,0.09208025311318188
0,0.03830717503314148
0,0.07464245941612378
1,0.36346931306160674
1,0.040690138448262705
1,0.23880425687971782
0,0.24971008108830833
0,0.07619375721920026
0,0.15786695698166966
0,0.25697567824346523
1,0.0442219832042361
0,0.5735787172181195
1,0.5605457109780141
0,0.04155155236989132
0,0.05636004779646907
0,0.16009309513721148
0,0.44735352405762996
0,0.14456967544887464
1,0.23402285025943656
0,0.5007221835321802
1,0.6595379952964336
1,0.21142964491895966
1,0.10311124816456631
0,0.33464574590105706
1,0.23746023408081204
0,0.36450244162666673
0,0.15076259437901532
0,0.1793642263036084
1,0.3093366830548303
0,0.49567683420372116
0,0.1451284050623985
0,0.2739537802309738
0,0.15889788239884112
0,0.4034205371778746
0,0.1760946619947052
0,0.17374961141644107
0,0.42728103771594167
0,0.07290404991392332
1,0.22213661320898004
0,0.3775350667370026
0,0.10764379294215771
0,0.33661187599989495
0,0.2612360199616859
0,0.2009064534008189
0,0.27213435507863637
0,0.2905630715178592
0,0.28663457104518497
0,0.05518195905968985
1,0.13647872068821562
0,0.179586383945631
0,0.9811385275065945
