y_true,y_score
1,0.45547051730665056
1,0.44976746349037294
1,0.39738380726153083
1,0.6279000455166608
1,0.5713684858359228
1,0.609645093658322
1,0.5247417616724184
0,0.49154674474072
1,0.5070280796185757
1,0.470040738654817
1,0.5786238366201363
1,0.4557321560928669
0,0.6091355001837683
0,0.3461706578864465
1,0.47449968474918536
0,0.36809212461387275
0,0.5652365729309143
0,0.5691866440192171
0,0.4190203730261728
1,0.42286698432705805
1,0.6060272334329254
0,0.4649316488335321
1,0.3611757719830021
1,0.47880256200284194
0,0.5731966994237448
0,0.612891508275652
0,0.366246817125023
0,0.31509971963327577
1,0.584599375269543
0,0.4453965610770541
0,0.46233159359123455
0,0.5890042056815832
0,0.5352777198124142
1,0.6951272266454618
1,0.5291062000091572
0,0.5071981184721246
1,0.5863545326548235
1,0.45908494417520723
1,0.5447634979563202
1,0.4241407300554007
1,0.6414877427044932
1,0.5751842348600993
1,0.637191190303266
1,0.5885855342224686
0,0.5272963942962157
0,0.3923184371201418
1,0.5281628155577478
1,0.5728983257888094
1,0.4023610462907138
1,0.48685523048828055
1,0.5318113617790663
0,0.5372430746672715
0,0.5606078999043154
0,0.53336785188876
0,0.579605098803316
1,0.49548242220058525
1,0.4369608586618848
0,0.5539101560344558
1,0.662456993911443
1,0.6161398144097934
1,0.5356152847497206
0,0.478810817716858
0,0.6067050999875289
0,0.5089015623754921
1,0.6244160962726294
1,0.4266955350047979
1,0.6297066495015136
1,0.5472139903659667
0,0.5414057012726395
0,0.4750613577905539
0,0.5062351368902992
1,0.5412528377901283
1,0.6710928777854266
0,0.42683898863558783
1,0.5060032091876258
1,0.4658512581695505
0,0.5624542767032453
0,0.3873928342288701
1,0.5125085939196607
1,0.5284957733417124
1,0.5990632232943682
0,0.43708295587376117
1,0.48488375045742976
1,0.6220904034528124
1,0.6458896304254574
1,0.4982308137732539
0,0.5216088112786693
1,0.525769271719559
1,0.6167747175724492
0,0.5359907488644493
1,0.6046530776028404
0,0.5126226694862519
1,0.6199928574859523
0,0.4317404646952748
1,0.4356501179478642
1,0.394703376994434
0,0.33027712732420067
0,0.5373564666661433
0,0.4151093261875738
1,0.5017020902636511
1,0.4145716142829774
0,0.5387134721438971
0,0.5284847566065877
1,0.5585361595851592
1,0.47997249776897094
0,0.35605326432336215
0,0.5413280969816893
0,0.5569933693882043
0,0.6407248113241626
0,0.37308240358518474
1,0.49882888484067284
1,0.6098414075824626
1,0.6579705639798794
1,0.6219394732814141
1,0.5557154417242892
0,0.4327435388046911
0,0.5528647536285302
0,0.44526280715220495
1,0.6105266913812704
1,0.469533975140684
1,0.5019190291877443
1,0.46075141454272767
0,0.4175433618781676
0,0.3502673935255497
1,0.5371391633928525
0,0.5472077125929292
1,0.4572849430223805
1,0.5015141962929153
0,0.5823758636071872
1,0.5789616059194983
1,0.5642421302986922
1,0.49497266577855353
0,0.4691318443981699
0,0.4086110018692992
1,0.5221933603659024
0,0.6052198962266878
0,0.5866107004380867
1,0.5653097032977245
0,0.567321690789513
0,0.4632306852576514
0,0.4063410987026244
0,0.5820304336227823
0,0.6173809383555288
0,0.3920961725702193
0,0.5306156727185495
1,0.5428903611871152
1,0.46287640158880655
1,0.7076527718550216
1,0.675160449525522
1,0.5926556166085583
0,0.4385733425439407
0,0.4647660987484731
1,0.6511590547594908
1,0.5796649772391023
0,0.5625507829915534
0,0.44299114650808913
1,0.46172717550663256
1,0.685396355836801
1,0.6019545887869096
0,0.5454507404869775
0,0.5775915365689134
1,0.6464011652116226
0,0.4134112690896927
1,0.5091190637796539
0,0.5582606022170221
1,0.5400155534359575
0,0.5371440886818135
1,0.6107715444738679
1,0.5094003591712094
0,0.4893923105141429
1,0.5524944287619458
0,0.2592251415125626
1,0.5296625863628137
0,0.5426264376362556
0,0.5185714619760852
0,0.571664557473635
0,0.2418033033174123
0,0.4921533866859673
1,0.5592648329267829
0,0.5524018633866599
1,0.6235909240155167
0,0.5143879048636273
1,0.4571893789590979
1,0.6572229613789807
0,0.5109189533557115
1,0.4468308763532652
0,0.4961918521564704
1,0.5591407411469873
1,0.48803536520002033
0,0.5134107404855435
0,0.482381913594279
1,0.4387899384746175
0,0.6059703378568235
1,0.5356706088003486
1,0.5228297776012129
1,0.3532722561639013
1,0.5524950820644584
1,0.5587212923328844
1,0.5701764287989042
0,0.6215636926684643
0,0.4548846982875459
1,0.5257885257672142
0,0.42568624844941333
1,0.5532631353266595
0,0.531546562341087
0,0.5371431575578351
0,0.5597877168161821
0,0.42574586768599637
1,0.51100107648022
1,0.546228311822672
0,0.45660738929376904
0,0.5296997991998056
0,0.4006162792267385
0,0.6411020121183821
0,0.3599172867900196
