y_true,y_score
0,0.037458104339678805
0,0.03928765264183046
0,0.03860030438840951
0,0.04056463991748224
0,0.03965816098846054
0,0.03949129469570172
0,0.04022634430607031
0,0.03936363279285897
0,0.03380114116061085
0,0.03452944738156079
0,0.037526715096662534
0,0.04527608365352312
0,0.039483133349582186
0,0.028627288678932262
0,0.048115658867238266
0,0.043986408146114354
0,0.0404541528577548
0,0.04484848986810222
0,0.044043326067516694
0,0.03816038449331195
0,0.03208772514338041
0,0.033278235082996745
0,0.03677690975848538
0,0.029355909664749165
0,0.03252327274795173
0,0.035315088778252436
0,0.03342794635314112
0,0.041154557097590916
0,0.036639660228989984
0,0.04211531610075066
0,0.029620152895058698
0,0.03407773297827801
0,0.042805394091432275
0,0.04481351028290103
0,0.039911128423714234
0,0.037736715422406565
0,0.04167728851765699
0,0.03804769249285164
0,0.043302692225932665
0,0.033025494120100286
0,0.03450767351235974
0,0.03478444079842561
0,0.038495992032874425
0,0.036634846399581755
0,0.04554165772487104
0,0.039063618295499224
0,0.03234132031704729
0,0.03859671267827419
0,0.03096246034837418
0,0.03605554440978982
0,0.04098608673525872
0,0.03347207091620624
0,0.03915242786000902
0,0.03551169213170745
0,0.04262326891874534
0,0.04230800156914124
0,0.034462468980200396
0,0.030995162045278576
0,0.04466528177603366
0,0.03955491025900954
0,0.0333323984871041
0,0.0315852281138923
0,0.03827838365620348
0,0.033475400365092306
0,0.03870865223800638
0,0.03953732722619633
0,0.04145831520866167
0,0.044675583711485084
0,0.03855996759323929
0,0.030517983183976475
0,0.03643587463798526
0,0.03858714538881195
0,0.04069209881983987
0,0.04004634818052236
0,0.041702508555511254
0,0.03848776191881044
0,0.03609968656706186
0,0.04169120407973527
0,0.03796636478995321
0,0.03930983783489631
0,0.0335697393058812
0,0.03845802755696792
0,0.03282794234927585
0,0.03443776313107509
0,0.043565058739552576
0,0.04070992816861348
0,0.03921747519679394
0,0.04275295838381112
0,0.044097396138215963
0,0.03245801245515444
0,0.03788725846665494
0,0.038246906873193307
0,0.03474749771624565
0,0.040107058893340625
0,0.031897225274719734
0,0.04154741417406018
0,0.03561547628016818
0,0.03872548949127366
0,0.04310536900252368
0,0.03153675922708338
0,0.03847183640654441
0,0.03693046155511305
0,0.038837841215766125
0,0.03877017038425469
0,0.035449653625063915
0,0.038996320806340634
0,0.03707118664754025
0,0.03756108192118875
0,0.035249093815676154
0,0.03881403820711229
0,0.030582676593208274
0,0.037266028856784324
0,0.03503607406973987
0,0.03808053158852911
0,0.041348599250612524
0,0.04374282929099535
0,0.03816085673134532
0,0.039925679950387795
0,0.030609468040309017
0,0.03409100181051332
0,0.03185043988569258
0,0.03134986847193157
0,0.03276787228791252
0,0.0370716102478467
0,0.03554173548068484
1,0.039791272167047885
0,0.03547845779008074
0,0.032128566412153364
0,0.039866173683497846
0,0.03577967148700548
0,0.04665852643375508
0,0.035615555046995845
0,0.03806635530182887
0,0.04506857219900977
0,0.03626016863010084
0,0.0384651215873554
0,0.03898177283728484
0,0.03998234768144121
0,0.03678334955370634
0,0.04089151945335336
1,0.04428025863461498
0,0.03646511119992292
0,0.036249900521318906
0,0.0318348976896268
0,0.03904165981657951
0,0.034127600123940324
0,0.03615709962649704
0,0.03780721290035719
0,0.03491719359743982
0,0.04091707709803987
0,0.03609588608305666
0,0.027942319087655553
0,0.03352039567288945
0,0.03366550962481984
0,0.03262613566662051
0,0.041851901793856255
0,0.03796507356218484
0,0.03895598889913954
0,0.04097281468408627
0,0.033709051059355934
0,0.03295612160474733
0,0.03891414118311147
