y_true,y_score
0,0.35755025004768537
0,0.0021989188688920024
0,0.9133516968402016
0,0.018266174205351853
0,0.0018562938152970516
0,0.0668279409606737
0,0.0033955037451656785
1,0.15582891663613962
0,0.017071855757156435
0,0.12287058401311372
0,0.06032334406145292
0,0.029319574543252704
1,0.7218393338661109
1,0.4300580773149245
0,0.09414826780634425
0,0.21285982457874147
1,0.03135475382629686
1,0.011845999013616344
0,0.012568469992670774
0,0.00481934020621368
0,0.013974487135523553
1,0.07880353575214115
0,0.32474605932869643
0,0.011417881708218246
1,0.014071350656654063
0,0.7552966648826335
0,0.032678875991707955
0,0.21345109110796187
0,0.10125171852028501
0,0.30172437754080506
0,0.13833983534521407
1,0.11330346057243124
0,0.0005705576285886925
0,9.167825645424994e-05
0,0.05972164882737221
1,0.11827612156294193
0,0.04584019853935789
0,0.9015221101511772
0,0.9221663092510358
0,0.0002458508113104741
0,0.038052558709672404
0,0.006384684009531141
0,0.009159311791488964
0,0.0004705198088759357
0,0.07006783799450599
1,0.09683225783205851
0,0.17794887293357411
0,0.07793166003923366
0,0.011026912308891324
0,0.9985008293972207
0,0.30143816452733563
0,0.7431314276730141
1,0.19285790559751753
1,0.16594277193855417
1,0.09675229658828353
0,0.0008335843284696833
0,0.0032338424914676025
1,0.2696972384463056
0,0.0038832619788262356
0,0.03338981896054744
0,0.00981300768032971
1,0.18324039983372728
1,0.6216513311293306
1,0.030733909503601796
0,0.08238827769129013
0,0.0754636520534061
0,0.7611955742090479
0,0.5868916363746906
0,0.2826201405439522
1,0.003719788272947569
1,0.710598707500172
0,0.4516910165180136
0,0.08766594679047893
1,0.8456023600163586
0,0.9066226493442744
0,0.5245972983124292
0,0.5659202219308886
0,0.023580526740805793
0,0.04415744236853377
0,0.18038401278668578
0,0.020225444091265702
1,0.3811738539906354
0,0.9061315155999689
0,0.017449362244538077
0,0.03829555501709375
0,0.3143147407947095
1,0.28282957538812425
0,0.8876454126508465
0,0.7979755360533509
1,0.14653481372477042
0,0.9908854765225442
1,0.3920620609012899
0,0.35815339758778253
1,0.5037192033959899
0,0.030938495024047354
0,0.00508669816258799
1,0.9506708139639283
0,0.14401959377361367
0,0.7323333421342112
0,0.004440618084190161
0,0.013010411064917248
1,0.46965134080844223
1,0.287104282170475
0,0.0030540914007861817
0,0.0065247907873323165
0,0.09248143058258343
1,0.8849660820176883
1,0.27570595472044473
0,0.6836472680268558
0,0.03218707858691851
0,0.2743562501320093
0,0.00017216351271591313
0,0.006804171069139981
0,0.23170844897385376
0,0.00016415670088350086
1,0.010134334556259394
1,0.20020280605436705
1,0.4742535817681718
0,0.02037046953626544
0,0.24953183870843212
0,0.18275047343956308
0,0.2998212436552693
0,0.0339925736655455
1,0.0063973922038333625
0,0.0014118006707612384
1,0.2660395526513835
0,0.050467114325019546
0,0.007656504812242842
0,0.026748907166126684
0,0.0013043957091125463
0,0.001652102533810394
0,0.0015771547774553793
0,0.01997666612493652
1,0.15817554285097774
0,0.05709205090833166
1,0.0011687157809089608
1,0.03538184121324385
0,0.08597642976480585
0,0.005002151258891686
0,0.10193487412828932
0,0.7449200832383339
0,0.003578893241997661
0,0.17152271039021774
0,0.1298791049064475
1,0.7507240591200837
0,0.29555045781086836
0,0.0035216090450970222
0,0.014310253824452477
0,0.05670240319589003
0,0.41378557396294774
0,0.6028955983861225
1,0.030755049527050507
0,0.11225895626170757
0,0.6952776307997465
1,0.0014217868991806147
0,0.003715812140314043
0,0.21600586521993043
0,0.0003614704669377177
0,0.6292866341174306
0,0.46000219628567135
0,0.8068790522588039
0,0.6893557972291855
1,0.33465298345743927
0,0.02963091186327435
1,0.18066915604819067
0,0.19755260245334433
1,0.8225123778361718
0,0.03011703823058876
0,0.011151985386834925
1,0.120706733238414
0,0.9930109687022908
0,0.01985591830881552
0,0.08022195702486809
0,0.004247299381429258
0,0.8527923968080373
1,0.3771119999911682
1,0.9858677716997352
1,0.49488049697241715
0,0.05626081547721073
0,0.23608793704094488
0,0.009313957096895097
1,0.0007657710102836105
0,0.10332292423178044
0,0.127768408752965
1,0.2750065995891757
0,0.2223587340878681
0,0.028274049936689152
0,0.03367085649835478
0,0.0015484902923714355
1,0.7979118569523656
1,0.8936321379045542
0,0.0019307903708990104
1,0.06813076443011815
0,0.15794414844909258
0,0.08139273958676654
0,0.0032857005491702344
0,0.05951757278220712
0,0.029601519662969953
0,0.016709340831195654
1,0.004625406204966111
0,0.14574439822723184
0,0.0346344041363408
0,0.014248430829574266
0,0.049071300978228184
1,0.041133553107671285
1,0.15508021036176975
1,0.9684627642662162
1,0.5504232072439906
0,0.00034657261357441763
0,0.001963330148998778
0,0.9781760831058542
1,0.6148202856770445
1,0.060183521979742464
1,0.03891929254381316
0,0.21681107265554644
0,0.053537244629078454
0,0.008567262446768704
0,0.00997477116267738
1,0.011530216083701443
0,0.08624406903111649
1,0.9882756154215594
0,0.017912268147840877
0,0.24400119559572053
0,0.0139487319059135
0,0.09852043108393359
0,0.04411869244329351
1,0.8222354273959945
0,0.7718483074763635
1,0.9835728842253216
1,0.04210458227003842
1,0.10084146357848078
0,0.17858099869964347
1,0.25268619624345495
0,0.08249274332052348
0,0.000595754247823652
0,0.3180065666046294
1,0.0022683345449445187
0,0.595441729390433
0,0.21558358305446468
0,0.04145258293260229
0,0.08584517971350852
0,0.7327334591105581
0,0.2469529635089974
0,0.22034824171142614
0,0.5890053760847986
0,0.0042565681594159644
1,0.028244711209648086
0,0.5530245133299683
0,0.49418594947152517
0,0.6686262102942797
0,0.13354684492797256
0,0.013825750435538775
0,0.2541226273730423
0,0.03893541764499373
0,0.33888230735131475
0,0.9336599047817312
1,0.009451552135309085
0,0.0665625046157865
0,0.8634914749832607
0,0.0036140634495536745
0,0.020325933592564523
0,0.05549305227719345
0,0.351943964364163
0,0.1952444942127631
0,0.031298566624495976
1,0.11891708781709488
0,0.22439197468657612
0,0.005676100279614052
1,0.06554484934694148
1,0.3764204230512
1,0.03701402536281601
0,0.005476152858715213
1,0.01816989727938762
0,0.003352384801351626
0,0.2551049485456182
0,0.027847778668512606
0,0.7741708476513856
0,0.003091368455374109
0,0.19399071890430153
0,0.01687372172401802
0,0.007520213688636404
0,0.0583977777375265
0,0.004955454098721933
0,0.0025602716145615824
0,0.00038069346124924467
1,0.9421638475216126
0,0.0777741190770027
1,0.9679474357289679
