y_true,y_score
0,0.009237063908967457
0,0.10314637970948028
0,0.007168930847834185
0,0.007099454224685934
0,0.007531691068778483
0,0.007099454224685934
0,0.0072177935348790075
0,0.007742463093169978
0,0.007130735986629765
0,0.0075494003329155
0,0.007200856504737965
0,0.007170791738231692
0,0.0070827929044395685
0,0.03681587405540651
0,0.019545933867071968
0,0.007522026419369239
0,0.009444605189870735
0,0.0070827929044395685
0,0.018373538084589143
0,0.0070827929044395685
0,0.0072177935348790075
0,0.022153386480418282
0,0.014429333215326226
0,0.007200856504737965
0,0.0070827929044395685
0,0.01788471504783377
0,0.044925667938715406
0,0.011883906746461349
0,0.007322427946479955
0,0.007176318195337175
0,0.007182792927698371
0,0.02663345059475667
0,0.010012997575244868
0,0.00983908927238313
0,0.012667454379051932
0,0.0072177935348790075
0,0.0070827929044395685
0,0.0072177935348790075
0,0.018646207735931
0,0.007886552342730193
0,0.008524767186414503
0,0.0072177935348790075
0,0.007200856504737965
0,0.0074226716612525645
0,0.00914012527337787
0,0.008986528893659746
0,0.014282267620832803
0,0.008452081034959142
0,0.007200856504737965
0,0.00961311698558064
0,0.007182792927698371
0,0.0070827929044395685
0,0.019564717893041476
0,0.007534326095165688
0,0.009215552068129882
0,0.007200856504737965
0,0.0075935189877331935
0,0.007099454224685934
0,0.007273205475966342
0,0.008710813840870574
0,0.008678061748897396
0,0.008720956576004782
0,0.007099454224685934
0,0.007367135281123105
0,0.015854657581415577
0,0.007099454224685934
0,0.0072177935348790075
0,0.007850919213065535
0,0.007288419748247309
0,0.02227363458508307
0,0.007915164976279426
0,0.015891623279698775
0,0.030560791613788184
0,0.008903581508744679
0,0.0173653696212114
0,0.009943502969947565
0,0.012052816343526528
0,0.00982714128502577
0,0.0070827929044395685
0,0.007099454224685934
0,0.007176318195337175
0,0.007099454224685934
0,0.007099454224685934
0,0.0070827929044395685
0,0.0070827929044395685
0,0.0072495929187596725
0,0.0070827929044395685
0,0.0105577465007084
0,0.007942209447886662
0,0.008725535803889515
0,0.007199687778874225
0,0.007295704006102363
0,0.0070827929044395685
0,0.02109542809984443
0,0.007099454224685934
0,0.0072713182028532365
0,0.01360022340444948
0,0.007531691068778483
0,0.05203798680610163
0,0.007885305393567172
0,0.007099454224685934
0,0.010569233327121003
0,0.007099454224685934
0,0.0070827929044395685
0,0.009414230274039008
0,0.0070827929044395685
0,0.0070827929044395685
0,0.0070827929044395685
0,0.007266643742080037
0,0.0070827929044395685
0,0.0070827929044395685
0,0.018132510276689707
0,0.00880918163826048
0,0.007273205475966342
0,0.0072177935348790075
0,0.01067791588523003
0,0.0070827929044395685
0,0.05218231299189819
0,0.01085566368354934
0,0.028192107188820707
0,0.007182792927698371
0,0.028014483624557704
0,0.03649073316566693
0,0.007199687778874225
0,0.00884248058752293
0,0.007199687778874225
0,0.007099454224685934
0,0.0070827929044395685
0,0.007147509274702205
0,0.0070827929044395685
0,0.012897350512991321
0,0.007290311427475727
0,0.01229934346448156
0,0.013251934817066553
0,0.0072495929187596725
0,0.04460283265316825
0,0.0072177935348790075
0,0.016450190370350462
0,0.007361641967748922
1,0.012165598283742323
0,0.007099454224685934
0,0.007931486587870368
0,0.007685291550640145
0,0.0070827929044395685
0,0.0075494003329155
0,0.0070827929044395685
0,0.018151361965054555
0,0.007667265977727136
0,0.008651094696181177
0,0.012431418479654687
0,0.03832794413462317
0,0.016895794196921526
0,0.010733108218083272
0,0.007099454224685934
0,0.007200856504737965
0,0.010594008525494665
0,0.007176318195337175
0,0.0072177935348790075
0,0.007311547960240187
0,0.007099454224685934
0,0.007200856504737965
0,0.0070827929044395685
0,0.007685291550640145
0,0.007775779391067989
0,0.007200856504737965
0,0.007099454224685934
0,0.007147509274702205
0,0.007099454224685934
0,0.007152107651202278
0,0.010934498486606586
0,0.0070827929044395685
0,0.0493902331567551
0,0.007099454224685934
0,0.007200856504737965
1,0.0070827929044395685
0,0.01724908523566534
0,0.007398687663840893
0,0.0070827929044395685
0,0.007295704006102363
0,0.0070827929044395685
0,0.0070827929044395685
0,0.012472069410196823
0,0.007448759231051358
0,0.007099454224685934
0,0.009411399906223998
0,0.010686374283282356
0,0.0072177935348790075
0,0.007248416340545762
0,0.007099454224685934
0,0.012011944089677458
0,0.007820001700181808
0,0.02309277095282189
0,0.007182792927698371
0,0.0105577465007084
0,0.007522026419369239
0,0.0072177935348790075
0,0.007398736233489759
0,0.007224889739218158
0,0.007633492564856024
0,0.007742463093169978
0,0.0070827929044395685
0,0.007273205475966342
0,0.00727762899834257
0,0.0070827929044395685
0,0.007200856504737965
0,0.0073025111763581054
0,0.029421766955713812
0,0.008903581508744679
0,0.00758669798340906
0,0.01113795735328468
0,0.0070827929044395685
0,0.0070827929044395685
0,0.00872958304034666
0,0.0105577465007084
0,0.0070827929044395685
0,0.007883727593881921
0,0.007652850871900565
0,0.01356265002312014
0,0.007266643742080037
0,0.009931119312915565
0,0.007762469717106607
0,0.013611096496046006
0,0.007182792927698371
0,0.010719482858189971
0,0.007295929320303088
0,0.007200856504737965
0,0.0224529789430436
0,0.007883577471517883
0,0.010743046071770767
0,0.007199687778874225
0,0.007915164976279426
0,0.021505505156087405
0,0.00786492697116494
0,0.007099454224685934
0,0.017028939988257746
0,0.007295929320303088
0,0.007099454224685934
0,0.009438656476411516
0,0.015995810093506015
0,0.0072177935348790075
0,0.012628213248969452
0,0.0073025111763581054
0,0.007775601475758205
0,0.007099454224685934
1,0.007295751904670643
1,0.011599148362414158
0,0.0070827929044395685
0,0.013594345641358757
0,0.007159256657295214
0,0.031039612740193373
0,0.007200856504737965
0,0.0072177935348790075
0,0.008903196248298816
0,0.007182792927698371
0,0.007722735421278064
0,0.013469264442519063
0,0.0072177935348790075
1,0.0070827929044395685
0,0.09279131990635525
0,0.00804699100097518
0,0.00804699100097518
0,0.007911303653310447
0,0.023839892280303365
0,0.010569233327121003
0,0.016283802149345133
0,0.02082046314740014
0,0.0070827929044395685
0,0.007130735986629765
0,0.01307047283595577
0,0.007182792927698371
0,0.016112590351725378
0,0.009022114644688172
0,0.013115973574017383
0,0.007564695650135208
0,0.007278585494245709
0,0.008725862249844878
0,0.0070827929044395685
0,0.007099454224685934
0,0.18368478850815828
0,0.03655476505384826
0,0.007153964206149261
0,0.03660690889152802
0,0.0070827929044395685
0,0.0070827929044395685
0,0.015685924825089674
0,0.0070827929044395685
0,0.007595606779950739
0,0.007199687778874225
